"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"87","50","0.0588235294117647","0.0769230769230769","0.227272727272727","0.38482905982906","0.421052631578947","0.271579520697168","0.291117162201943","0.376546982429335","0.460576923076923","0.472990753911807","100","full","poor_npl1"
"88","55","0","0.0526315789473684","0.176470588235294","0.333333333333333","0.363636363636364","0.325293674698795","0.3456569664903","0.432432432432432","0.51922845087402","0.538461538461538","100","full","poor_npl1"
"89","60","0","0","0.125","0.263157894736842","0.285714285714286","0.404761904761905","0.422195448460509","0.511627906976744","0.597560975609756","0.616304191788688","100","full","poor_npl1"
"90","65","0","0","0.0952380952380952","0.222222222222222","0.263157894736842","0.464285714285714","0.479837209302326","0.565789473684211","0.657894736842105","0.674418604651163","100","full","poor_npl1"
"91","70","0","0","0.0625","0.1875","0.210526315789474","0.513480553724456","0.532426434325168","0.615384615384615","0.703745791245791","0.723717105263158","100","full","poor_npl1"
"92","75","0","0","0.05","0.15","0.172451274362819","0.580198572066042","0.592592592592593","0.679012345679012","0.756113195747342","0.775","100","full","poor_npl1"
"93","80","0","0","0","0.105263157894737","0.125","0.645479762462885","0.662790697674419","0.740740740740741","0.814814814814815","0.831375502008032","100","full","poor_npl1"
"94","85","0","0","0","0.0625","0.0714285714285714","0.761904761904762","0.773809523809524","0.841463414634146","0.905405405405405","0.915712260807938","100","full","poor_npl1"
"95","90","0","0","0","0.0588235294117647","0.0714285714285714","0.84141448358928","0.85","0.903614457831325","0.951807228915663","0.962511574074074","100","full","poor_npl1"
"96","95","0","0","0","0","0","0.935043574846206","0.939024390243902","0.974683544303797","1","1","100","full","poor_npl1"
"97","5","0.978260869565217","0.979787672644815","0.990740740740741","1","1","0","0","0","0","0","500","full","poor_npl1"
"98","10","0.952380952380952","0.956521739130435","0.978947368421053","1","1","0","0","0","0","0","500","full","poor_npl1"
"99","15","0.923076923076923","0.928571428571429","0.957446808510638","0.980207726655018","0.989133356708742","0","0.00238635072167292","0.00505050505050505","0.0121669337131328","0.0126262626262626","500","full","poor_npl1"
"100","20","0.896898329185923","0.904255319148936","0.938144329896907","0.969072164948454","0.975323516287372","0.00248756218905473","0.0048661800486618","0.00998753117206982","0.0174585411471322","0.0197543087642098","500","full","poor_npl1"
"101","25","0.811881188118812","0.822892328660436","0.87","0.916666666666667","0.923913043478261","0.0152274625714836","0.0174129353233831","0.0291970802919708","0.0416666666666667","0.0432692307692308","500","full","poor_npl1"
"102","30","0.718426613363792","0.729411764705882","0.78494623655914","0.839147713377354","0.85","0.0419650457303269","0.0444357638888889","0.060944657669927","0.0773154885184134","0.08","500","full","poor_npl1"
"103","35","0.517231693142193","0.533333333333333","0.603866990472632","0.670858488287853","0.683698749770178","0.101677794898134","0.104315225896284","0.12716070459548","0.151674468275589","0.155004310344828","500","full","poor_npl1"
"104","40","0.388318196053868","0.398053298989499","0.473955507325014","0.542553191489362","0.556818181818182","0.167487684729064","0.174225955204216","0.201011418415231","0.228866137293826","0.234171395798116","500","full","poor_npl1"
"105","45","0.291666666666667","0.304347826086957","0.375","0.443356242840779","0.455445544554455","0.247460718294052","0.25244979059585","0.283980582524272","0.316188903097471","0.322420182619647","500","full","poor_npl1"
"106","50","0.158533566771311","0.169802897574124","0.233009708737864","0.291666666666667","0.304347826086957","0.340794637921504","0.346529788113947","0.380145278450363","0.412060301507538","0.418139350416586","500","full","poor_npl1"
"107","55","0.115779352226721","0.125","0.181818181818182","0.235985260360034","0.247319508448541","0.397058823529412","0.403465346534653","0.436724565756824","0.471014492753623","0.476214648295867","500","full","poor_npl1"
"108","60","0.0714285714285714","0.0795454545454545","0.125","0.171717171717172","0.180722891566265","0.473419395700607","0.478669671752196","0.51338199513382","0.546140654422734","0.553658536585366","500","full","poor_npl1"
"109","65","0.0515463917525773","0.0581171735241503","0.1","0.142857142857143","0.152173913043478","0.528113938809868","0.533169533169533","0.569306930693069","0.602411107846018","0.611121103117506","500","full","poor_npl1"
"110","70","0.03","0.0387979657882571","0.0721649484536082","0.108695652173913","0.117647058823529","0.57894412756028","0.587202261163141","0.619854721549637","0.654233462318039","0.659421593160255","500","full","poor_npl1"
"111","75","0.020403009688724","0.0222222222222222","0.0537634408602151","0.0851063829787234","0.0930414244186046","0.642672626604599","0.64823878428286","0.679151236299705","0.711491442542787","0.715346534653465","500","full","poor_npl1"
