"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"1151","50","0.0967741935483871","0.108637213651239","0.168421052631579","0.226876961004034","0.236572996341869","0.5","0.6","0.888888888888889","1","1","100","rural","poor_2011_1500"
"1152","55","0.0449313358302122","0.0537634408602151","0.104166666666667","0.15625","0.166666666666667","0.5","0.625","1","1","1","100","rural","poor_2011_1500"
"1153","60","0.0315789473684211","0.0408163265306122","0.0777777777777778","0.126315789473684","0.136842105263158","0.5","0.625","1","1","1","100","rural","poor_2011_1500"
"1154","65","0.0106382978723404","0.0206185567010309","0.0526315789473684","0.0927835051546392","0.0989538239538239","0.666666666666667","0.714285714285714","1","1","1","100","rural","poor_2011_1500"
"1155","70","0","0.0103092783505155","0.0319148936170213","0.0638641043239533","0.0736842105263158","0.666666666666667","0.714285714285714","1","1","1","100","rural","poor_2011_1500"
"1156","75","0","0","0.021505376344086","0.0531914893617021","0.0549450549450549","0.666666666666667","0.714285714285714","1","1","1","100","rural","poor_2011_1500"
"1157","80","0","0","0.0111735330836454","0.0421052631578947","0.0430224403927069","0.666666666666667","0.714285714285714","1","1","1","100","rural","poor_2011_1500"
"1158","85","0","0","0.010752688172043","0.0326086956521739","0.0416666666666667","0.666666666666667","0.714285714285714","1","1","1","100","rural","poor_2011_1500"
"1159","90","0","0","0","0.0212765957446809","0.0215112201963534","0.75","0.8","1","1","1","100","rural","poor_2011_1500"
"1160","95","0","0","0","0.0111111111111111","0.0208333333333333","1","1","1","1","1","100","rural","poor_2011_1500"
"1161","5","0.987152034261242","0.987261146496815","0.991578947368421","0.997854307009402","0.997885835095137","0","0","0","0","0","500","rural","poor_2011_1500"
"1162","10","0.985138004246285","0.987096774193548","0.991489361702128","0.995789473684211","0.997858786764033","0","0","0","0","0","500","rural","poor_2011_1500"
"1163","15","0.908704883227176","0.911447084233261","0.925213675213675","0.938818565400844","0.942433765821349","0","0","0.0357142857142857","0.0740740740740741","0.0800833333333333","500","rural","poor_2011_1500"
"1164","20","0.882975385026262","0.88517745302714","0.901063950198076","0.917021276595745","0.920779324545824","0","0","0.0357142857142857","0.0740740740740741","0.0800833333333333","500","rural","poor_2011_1500"
"1165","25","0.661015130573943","0.665271526095574","0.689873417721519","0.715825125350178","0.719415682432075","0.16","0.181818181818182","0.285714285714286","0.392857142857143","0.409090909090909","500","rural","poor_2011_1500"
