"ea_id","ea_id2","household_id2","water_id","ess3_saq01","saq01","saq02","saq03","saq06","saq07","pw_w3","wq_c04","wq_a01","wq_a02","wq_a02_other","wq_a03","wq_a04","wq_a04_other","wq_a04b","wq_a05","wq_a05_oth","wq_a06","wq_a06b","wq_a07","wq_a08a","wq_a08b","wq_a08b_other","wq_a09","wq_a10a","wq_a10b","wq_a11","wq_a12","wq_a13_hour","wq_a13_minute","wq_a13_dayNight","wq_a14","wq_a15","wq_a16","wq_a18","wq_a20","wq_a21","wq_a22","wq_a23","wq_a24_hour","wq_a24_minute","wq_a24_dayNight","wq_a25","wq_a26","wq_a26_oth","wq_a27","wq_b01","wq_b02","wq_b03","wq_b04","wq_b05","wq_b06","wq_b07","wq_b08","wq_b09","wq_b10","wq_b11","wq_b12","wq_b13","wq_b14","wq_b15","wq_b16","wq_b17","wq_b18","wq_b19","wq_b20","wq_b21","wq_b22","wq_a1_hour","wq_addlblank","wq_b05_adj","wq_b06_adj","wq_b10_adj","wq_b15_adj","wq_b16_adj","barcode","hhpart","srcpart","h20fetch_HHtottime","h20fetch_trips","labElectricalConductivityµScm","labTotalIronmglFe2Fe","labTotalHardnessmglCaCO3","labFluoridemglF","labNo"
"01030700709","010307088800709","010307088800709115",1294,1,1,3,7,7,9,2441.37475585938,1,1,,,2,,,2,4,,4,1,2,2,,,2,1,,2,1,10,30,1,,2,,,,,,,,,,1299,,,,1,"wq_b02.jpg",71,2,101,101,,,,,1,"wq_b12.jpg",4,0,46,31,,,,,,,,,101,101,,46,31,,1,,70,1,,,,,
"01030700709","010307088800709","010307088800709133",1295,1,1,3,7,7,9,2441.37475585938,1,1,,,2,,,1,4,,4,1,2,2,,,1,1,,2,1,10,30,1,,2,,,,,,,,,,1299,,,,1,"wq_b02.jpg",101,2,101,52,,,,,1,"wq_b12.jpg",4,0,46,31,,,,,,,,,101,52,,46,31,,1,,60,2,,,,,
"01030700709","010307088800709","010307088800709166",1297,1,1,3,7,7,9,645.866333007813,1,1,,,2,,,3,2,,2,1,2,2,,,1,1,,2,1,10,30,1,0.03,1,"wq_a16.jpg",1,1,0,17.5,1,10,30,1,,,,,1,"wq_b02.jpg",101,0,101,7,,,,,1,"wq_b12.jpg",101,101,101,101,,,,,,,,,101,7,,101,101,"00004333",1,1,0,0,493,0.204019993543625,282.8,1.15010201931,1756
"01030700709","010307088800709","010307088800709167",1298,1,1,3,7,7,9,645.866333007813,1,1,,,2,,,1,2,,3,1,2,2,,,1,1,,2,1,10,30,1,0,1,"wq_a16.jpg",1,1,0,21.9,1,10,30,1,,,,,1,"wq_b02.jpg",101,34,101,101,,,,,1,"wq_b12.jpg",101,101,101,101,,,,,,,,,101,101,,101,101,"00003577",1,1,300,1,492,0.335280001163483,282.8,0.904986798763275,1757
"01030700709","010307088800709","010307088800709171",1299,1,1,3,7,7,9,2441.37475585938,1,1,,,2,,,1,4,,4,1,2,2,,,1,1,1,2,1,10,30,1,,1,"wq_a16.jpg",1,1,,6.69,1,10,30,1,,,,,1,"wq_b02.jpg",1,0,46,38,1,"wq_b08.jpg",0,42,1,"wq_b12.jpg",4,0,56,31,,,,,,,,,46,38,42,56,31,"00004396",1,1,60,2,464,0.46654000878334,262.6,0,1758
"01030900101","010309010100101","010309010100101001",1300,1,1,3,9,1,1,1902.123046875,3,1,,,2,,,3,2,,2,1,1,2,,,1,1,,2,1,10,30,1,0.06,1,"wq_a16.jpg",1,1,0.07,1.15,1,10,30,1,,,,,1,"wq_b02.jpg",25,0,101,11,,,,,1,"wq_b12.jpg",20,0,101,0,,,,,,,,,101,11,,101,0,"00004387",1,1,3,3,906,0.335280001163483,505,0,1759
"01030900101","010309010100101","010309010100101011",1301,1,1,3,9,1,1,1902.123046875,3,1,,,2,,,2,2,,2,1,2,2,,,1,1,,2,1,10,30,1,0.06,1,"wq_a16.jpg",1,1,0.06,1.31,1,10,30,1,,,,,1,"wq_b02.jpg",101,0,101,21,,,,,1,"wq_b12.jpg",28,0,101,0,,,,,,,,,101,21,,101,0,"00003661",1,1,2,2,729,0.335280001163483,414.1,0.910557627677917,1760
"01030900101","010309010100101","010309010100101021",1302,1,1,3,9,1,1,1902.123046875,3,1,,,2,,,2,2,,3,1,2,2,,,1,1,,2,1,10,30,1,0.06,1,"wq_a16.jpg",1,1,0.07,1.11,1,10,30,1,,,,,1,"wq_b02.jpg",5,0,101,45,,,,,1,"wq_b12.jpg",29,0,101,0,,,,,,,,,101,45,,101,0,"00003863",1,1,5,1,778,0.46654000878334,490.86,0.381331592798233,1761
"01030900101","010309010100101","010309010100101041",1304,1,1,3,9,1,1,1902.123046875,3,1,,,2,,,3,2,,2,1,2,2,,,1,1,,2,1,10,30,1,0.1,1,"wq_a16.jpg",1,1,0.22,3.23,1,10,30,1,,,,2,1,"wq_b02.jpg",29,0,101,4,,,,,1,"wq_b12.jpg",5,0,101,4,1,"wq_b18.jpg",0,0,2,0,,,101,4,,101,4,"00003619",1,1,2,2,1109,0.597800016403198,690.84,1.31165516376495,1762
"01030900101","010309010100101","010309010100101051",1305,1,1,3,9,1,1,1902.123046875,3,1,,,2,,,1,2,,2,1,2,2,,,1,1,,2,1,10,30,1,0.09,1,"wq_a16.jpg",1,1,0.12,2.62,1,10,30,1,,,,,1,"wq_b02.jpg",101,2,101,101,,,,,1,"wq_b12.jpg",21,0,101,1,,,,,,,,,101,101,,101,1,"00004102",1,1,0,0,762,0.46654000878334,454.5,0.771287620067596,1763
"01030900101","010309010100101","010309010100101061",1306,1,1,3,9,1,1,1902.123046875,3,1,,,2,,,1,2,,2,1,2,2,,,1,1,,2,1,10,30,1,0.05,1,"wq_a16.jpg",1,1,0.08,4.71,1,10,30,1,,,,,1,"wq_b02.jpg",101,0,101,1,,,,,1,"wq_b12.jpg",51,0,101,49,,,,,,,,,101,1,,101,49,"00004165",1,1,6,3,1094,0.46654000878334,692.86,0.492747604846954,1764
"01030900101","010309010100101","010309010100101071",1307,1,1,3,9,1,1,1902.123046875,3,1,,,2,,,2,10,,,1,1,2,,,1,1,,2,1,10,30,1,0.12,1,"wq_a16.jpg",1,1,0.03,1.56,1,10,30,1,,,,,1,"wq_b02.jpg",101,1,101,101,,,,,1,"wq_b12.jpg",17,0,101,0,,,,,,,,,101,101,,101,0,"00003593",1,1,5,1,753,0.335280001163483,406.02,0.487176805734634,1765
"01030900101","010309010100101","010309010100101081",1308,1,1,3,9,1,1,1902.123046875,3,1,,,2,,,1,2,,2,1,2,2,,,1,1,,2,1,10,30,1,0.06,1,"wq_a16.jpg",1,1,0.08,1.14,1,10,30,1,,,,,1,"wq_b02.jpg",18,10,101,101,,,,,1,"wq_b12.jpg",18,0,101,1,,,,,,,,,101,101,,101,1,"00004123",1,1,1,1,778,0.335280001163483,541.36,0.431468814611435,1766
"01030900101","010309010100101","010309010100101091",1309,1,1,3,9,1,1,1902.123046875,3,1,,,2,,,2,2,,2,1,2,2,,,1,1,,2,1,10,30,1,0.05,1,"wq_a16.jpg",1,1,0.06,0.77,1,10,30,1,,,,,1,"wq_b02.jpg",101,0,101,101,,,,,1,"wq_b12.jpg",22,0,101,0,,,,,,,,,101,101,,101,0,"00003635",1,1,2,1,771,0.46654000878334,490.86,0.236490800976753,1767
"01030900101","010309010100101","010309010100101101",1310,1,1,3,9,1,1,1902.123046875,3,1,,,2,,,1,10,,,1,1,2,,,1,1,,2,1,10,30,1,0.09,1,"wq_a16.jpg",1,1,0,1.13,1,10,30,1,,,,,1,"wq_b02.jpg",3,0,101,101,,,,,1,"wq_b12.jpg",2,0,101,2,,,,,,,,,101,101,,101,2,"00003598",1,1,0,0,1153,0.335280001163483,737.3,1.41750037670136,1768
"01030900101","010309010100101","010309010100101121",1312,1,1,3,9,1,1,1902.123046875,3,1,,,2,,,2,2,,2,1,1,2,,,1,1,,2,1,10,30,1,0.04,1,"wq_a16.jpg",1,1,0.07,0.95,1,10,30,1,,,,,1,"wq_b02.jpg",1,0,89,5,,,,,1,"wq_b12.jpg",80,0,101,2,,,,,,,,,89,5,,101,2,"00003572",1,1,6,3,791,0.204239994287491,412.08,0.710008800029755,1769
"01030900101","010309010100101","010309010100101141",1314,1,1,3,9,1,1,1902.123046875,3,1,,,2,,,2,2,,2,1,2,2,,,1,1,1,2,1,10,30,1,0.06,1,"wq_a16.jpg",1,1,0.05,5.4,1,10,30,1,,,,,1,"wq_b02.jpg",101,0,101,36,1,"wq_b08.jpg",7,101,1,"wq_b12.jpg",14,1,30,8,,,,,,,,,101,36,101,30,8,"00003640",1,1,0,0,690,0.608919978141785,375.36,0.765716791152954,1770
"01040101204","010401088801204","010401088801204003",1315,1,1,4,1,12,4,2849.8271484375,1,1,,,2,,,1,4,,4,2,2,2,,,1,1,,2,1,7,30,1,,2,,,,,,,,,,1316,,,,1,"wq_b02.jpg",10,3,101,90,,,,,1,"wq_b12.jpg",1,0,89,0,,,,,,,,,101,90,,89,0,,1,,0,0,,,,,
"01040101204","010401088801204","010401088801204009",1316,1,1,4,1,12,4,514.144165039063,1,1,,,2,,,1,4,,4,2,2,2,,,1,1,,2,1,7,30,1,,1,"wq_a16.jpg",1,1,,0.65,1,7,30,1,,,,,1,"wq_b02.jpg",6,12,101,101,,,,,1,"wq_b12.jpg",1,0,89,0,,,,,,,,,101,101,,89,0,"00001190",1,1,0,0,1198,0.204239994287491,448.8,1.01083195209503,1771
"01040101204","010401088801204","010401088801204022",1317,1,1,4,1,12,4,2849.8271484375,1,1,,,2,,,1,4,,4,2,2,2,,,1,1,,2,1,8,30,1,,2,,,,,,,,,,1321,,,,1,"wq_b02.jpg",101,4,101,101,,,,,1,"wq_b12.jpg",23,0,101,0,,,,,,,,,101,101,,101,0,,1,,30,1,,,,,
"01040101204","010401088801204","010401088801204045",1318,1,1,4,1,12,4,2849.8271484375,1,1,,,2,,,2,4,,4,2,2,2,,,1,1,,2,1,8,30,1,,2,,,,,,,,,,1323,,,,1,"wq_b02.jpg",101,1,101,101,,,,,1,"wq_b12.jpg",18,0,101,11,,,,,,,,,101,101,,101,11,,1,,70,2,,,,,
"01040101204","010401088801204","010401088801204063",1319,1,1,4,1,12,4,2849.8271484375,1,1,,,2,,,2,4,,4,2,2,2,,,1,1,,2,1,8,30,1,,2,,,,,,,,,,1321,,,2,1,"wq_b02.jpg",101,0,101,0,,,,,1,"wq_b12.jpg",23,0,101,0,1,"wq_b18.jpg",0,0,0,0,,,101,0,,101,0,,1,,20,1,,,,,
"01040101204","010401088801204","010401088801204081",1320,1,1,4,1,12,4,2849.8271484375,1,1,,,2,,,2,4,,4,2,2,2,,,1,1,,2,1,8,30,1,,2,,,,,,,,,,1321,,,,1,"wq_b02.jpg",101,0,101,101,,,,,1,"wq_b12.jpg",23,0,101,0,,,,,,,,,101,101,,101,0,,1,,20,1,,,,,
"01040101204","010401088801204","010401088801204099",1321,1,1,4,1,12,4,2849.8271484375,1,1,,,2,,,1,4,,4,2,2,2,,,1,1,,2,1,8,30,1,,1,"wq_a16.jpg",1,1,,0.87,1,8,30,1,,,,,1,"wq_b02.jpg",12,0,101,101,,,,,1,"wq_b12.jpg",23,0,101,0,,,,,,,,,101,101,,101,0,"00002662",1,1,30,1,1830,0.305409997701645,175.44,0.314482003450394,1772
"01040101204","010401088801204","010401088801204118",1322,1,1,4,1,12,4,2849.8271484375,1,1,,,2,,,2,4,,4,2,2,2,,,1,1,,2,1,8,30,1,,2,,,,,,,,,,1323,,,,1,"wq_b02.jpg",17,0,101,101,,,,,1,"wq_b12.jpg",18,0,101,11,,,,,,,,,101,101,,101,11,,1,,100,2,,,,,
"01040101204","010401088801204","010401088801204136",1323,1,1,4,1,12,4,2849.8271484375,1,1,,,2,,,1,4,,4,2,2,2,,,1,1,,2,1,8,30,1,,1,"wq_a16.jpg",1,1,,1.18,1,8,30,1,,,,,1,"wq_b02.jpg",101,3,101,101,,,,,1,"wq_b12.jpg",18,0,101,18,,,,,,,,,101,101,,101,18,"00002431",1,1,30,1,885,0.305409997701645,432.48,2.57874393463135,1773
"01040101204","010401088801204","010401088801204154",1324,1,1,4,1,12,4,2849.8271484375,1,1,,,2,,,1,4,,4,2,2,2,,,1,1,,2,1,8,30,1,,2,,,,,,,,,,1323,,,,1,"wq_b02.jpg",101,4,101,101,,,,,1,"wq_b12.jpg",18,0,101,11,,,,,,,,,101,101,,101,11,,1,,15,1,,,,,
"01040101204","010401088801204","010401088801204172",1325,1,1,4,1,12,4,2849.8271484375,1,1,,,2,,,2,14,,4,2,2,1,1,,1,1,1,2,1,8,30,1,,2,,,,,,,,,,1323,,,,1,"wq_b02.jpg",101,0,101,41,1,"wq_b08.jpg",43,101,1,"wq_b12.jpg",18,0,101,11,,,,,,,,,101,41,101,101,11,,1,,20,1,,,,,
"01040300109","010403020100109","010403020100109011",1326,1,1,4,3,1,9,1688.7861328125,2,1,,,2,,,2,3,,,2,2,1,1,,1,1,,2,1,5,30,1,0.07,1,"wq_a16.jpg",1,1,0.16,4.22,1,5,30,1,,,,,1,"wq_b02.jpg",101,0,101,48,,,,,1,"wq_b12.jpg",0,0,27,6,,,,,,,,,101,48,,27,6,"00001444",1,1,2,1,939,0.507749974727631,424.32,1.0386860370636,1774
"01040300109","010403020100109","010403020100109023",1327,1,1,4,3,1,9,1688.7861328125,2,1,,,2,,,1,2,,2,2,2,1,1,,1,1,,2,1,5,30,1,0.09,1,"wq_a16.jpg",1,1,0.08,0.85,1,5,30,1,,,,,1,"wq_b02.jpg",0,0,88,23,,,,,1,"wq_b12.jpg",0,0,11,1,,,,,,,,,88,23,,11,1,"00001295",1,1,2,1,957,0.204239994287491,428.4,0.849278807640076,1775
"01040300109","010403020100109","010403020100109035",1328,1,1,4,3,1,9,1688.7861328125,2,1,,,2,,,2,2,,2,2,2,1,1,,1,1,,2,1,5,30,1,0.18,1,"wq_a16.jpg",1,1,0.1,1.14,1,5,30,1,,,,,1,"wq_b02.jpg",0,0,1,4,,,,,1,"wq_b12.jpg",0,0,18,0,,,,,,,,,1,4,,18,0,"00002452",1,1,2,1,995,0.406580001115799,473.28,0.704437971115112,1776
"01040300109","010403020100109","010403020100109047",1329,1,1,4,3,1,9,1688.7861328125,2,1,,,2,,,2,3,,,2,2,1,1,,1,1,,2,1,5,30,1,0.31,2,,,,,,,,,,1326,,,,1,"wq_b02.jpg",0,0,15,17,,,,,1,"wq_b12.jpg",0,0,27,6,,,,,,,,,15,17,,27,6,,1,,30,1,,,,,
"01040300109","010403020100109","010403020100109059",1330,1,1,4,3,1,9,1688.7861328125,2,1,,,2,,,3,3,,,2,1,1,1,,1,1,,2,1,6,0,1,0.1,2,,,,,,,,,,1326,,,2,1,"wq_b02.jpg",17,0,101,21,,,,,1,"wq_b12.jpg",0,0,27,6,1,"wq_b18.jpg",0,0,0,0,,,101,21,,27,6,,1,,1,1,,,,,
"01040300109","010403020100109","010403020100109071",1331,1,1,4,3,1,9,1688.7861328125,2,1,,,2,,,2,3,,,2,1,1,1,,1,1,,2,1,7,0,1,0.05,2,,,,,,,,,,1326,,,,1,"wq_b02.jpg",18,0,101,101,,,,,1,"wq_b12.jpg",0,0,27,6,,,,,,,,,101,101,,27,6,,1,,40,2,,,,,
"01040300109","010403020100109","010403020100109107",1334,1,1,4,3,1,9,1688.7861328125,2,1,,,2,,,3,3,,,2,2,1,1,,1,1,,2,1,7,0,1,0.15,2,,,,,,,,30,1,1326,,,1,1,"wq_b02.jpg",0,0,0,0,,,,,1,"wq_b12.jpg",0,0,27,6,1,"wq_b18.jpg",0,0,0,0,5,1,0,0,,27,6,,1,,0,0,,,,,
"01040300109","010403020100109","010403020100109119",1335,1,1,4,3,1,9,1688.7861328125,2,1,,,2,,,3,2,,2,2,2,1,1,,1,1,,2,1,7,0,1,0.12,1,"wq_a16.jpg",1,1,0.16,0.6,1,5,30,1,,,,,1,"wq_b02.jpg",0,0,43,3,,,,,1,"wq_b12.jpg",0,0,40,1,,,,,,,,,43,3,,40,1,"00001211",1,1,2,1,991,0.305409997701645,477.36,0.732291996479034,1777
"01040300109","010403020100109","010403020100109131",1336,1,1,4,3,1,9,1688.7861328125,2,1,,,2,,,2,3,,,2,2,1,1,,1,1,,2,1,5,30,1,0,2,,,,,,,,,,1326,,,,1,"wq_b02.jpg",0,1,101,89,,,,,1,"wq_b12.jpg",0,0,27,6,,,,,,,,,101,89,,27,6,,1,,3,1,,,,,
"01040300109","010403020100109","010403020100109143",1337,1,1,4,3,1,9,1688.7861328125,2,1,,,2,,,1,2,,2,2,2,1,1,,1,1,1,1,1,4,45,1,0.1,1,"wq_a16.jpg",1,1,0.13,0.77,1,4,45,1,,,,,1,"wq_b02.jpg",83,0,101,101,1,"wq_b08.jpg",0,101,1,"wq_b12.jpg",0,0,41,1,,,,,,,,,101,101,101,41,1,"00003082",1,1,3,1,953,0.204239994287491,448.8,0.487176805734634,1778
"01040300404","010403088800404","010403088800404002",1338,1,1,4,3,4,4,3076.44262695313,1,1,,,2,,,2,14,,4,2,2,1,1,,1,1,,2,1,9,30,1,,2,,,,,,,,,,1339,,,,1,"wq_b02.jpg",101,3,101,101,,,,,1,"wq_b12.jpg",101,7,101,101,,,,,,,,,101,101,,101,101,,1,,40,1,,,,,
"01040300404","010403088800404","010403088800404014",1339,1,1,4,3,4,4,3076.44262695313,1,1,,,2,,,2,14,,4,2,2,1,1,,1,1,,2,1,9,30,1,,1,"wq_a16.jpg",1,1,,31.2,1,9,30,1,,,,,1,"wq_b02.jpg",101,3,101,101,,,,,1,"wq_b12.jpg",101,7,101,101,,,,,,,,,101,101,,101,101,"00001358",1,1,40,1,782,0.305409997701645,428.4,0.595539212226868,1779
"01040300404","010403088800404","010403088800404027",1340,1,1,4,3,4,4,3076.44262695313,1,1,,,2,,,1,14,,4,2,2,1,1,,1,1,,2,1,9,30,1,,2,,,,,,,,,,1339,,,,1,"wq_b02.jpg",101,21,101,101,,,,,1,"wq_b12.jpg",101,7,101,101,,,,,,,,,101,101,,101,101,,1,,45,1,,,,,
"01040300404","010403088800404","010403088800404040",1341,1,1,4,3,4,4,3076.44262695313,1,1,,,2,,,2,4,,4,2,2,1,1,,1,1,,2,1,9,30,1,,2,,,,,,,,,,1349,,,,1,"wq_b02.jpg",61,0,101,101,,,,,1,"wq_b12.jpg",6,0,101,2,,,,,,,,,101,101,,101,2,,1,,30,1,,,,,
"01040300404","010403088800404","010403088800404053",1342,1,1,4,3,4,4,3076.44262695313,1,1,,,2,,,2,4,,4,2,2,1,1,,1,1,,2,1,9,30,1,,2,,,,,,,,,,1349,,,2,1,"wq_b02.jpg",17,1,101,34,,,,,1,"wq_b12.jpg",6,0,101,2,1,"wq_b18.jpg",0,0,0,0,,,101,34,,101,2,,1,,40,1,,,,,
"01040300404","010403088800404","010403088800404065",1343,1,1,4,3,4,4,3076.44262695313,1,1,,,2,,,2,4,,4,2,2,1,1,,1,1,,2,1,9,30,1,,2,,,,,,,,,,1349,,,,1,"wq_b02.jpg",49,0,101,31,,,,,1,"wq_b12.jpg",6,0,101,2,,,,,,,,,101,31,,101,2,,1,,30,1,,,,,
"01040300404","010403088800404","010403088800404074",1344,1,1,4,3,4,4,1783.44506835938,1,1,,,2,,,2,4,,4,2,2,1,1,,1,1,,2,1,9,30,1,,2,,,,,,,,,,1349,,,,1,"wq_b02.jpg",101,0,101,59,,,,,1,"wq_b12.jpg",6,0,101,2,,,,,,,,,101,59,,101,2,,1,,20,1,,,,,
"01040300404","010403088800404","010403088800404079",1345,1,1,4,3,4,4,3076.44262695313,1,1,,,2,,,2,4,,4,2,2,1,1,,1,1,,2,1,9,30,1,,2,,,,,,,,,,1349,,,,1,"wq_b02.jpg",101,7,101,101,,,,,1,"wq_b12.jpg",101,0,101,59,,,,,,,,,101,101,,101,59,,1,,30,1,,,,,
"01040300404","010403088800404","010403088800404093",1346,1,1,4,3,4,4,3076.44262695313,1,1,,,2,,,2,14,,4,2,2,1,1,,1,1,,2,1,9,30,1,,2,,,,,,,,,,1347,,,,1,"wq_b02.jpg",101,6,101,101,,,,,1,"wq_b12.jpg",53,4,101,101,,,,,,,,,101,101,,101,101,,1,,30,1,,,,,
"01040300404","010403088800404","010403088800404106",1347,1,1,4,3,4,4,3076.44262695313,1,1,,,2,,,2,8,,4,2,2,1,1,,1,1,,2,1,9,30,1,,1,"wq_a16.jpg",2,1,,8.61,1,9,30,1,,,,1,1,"wq_b02.jpg",101,3,101,101,,,,,1,"wq_b12.jpg",53,4,101,101,1,"wq_b18.jpg",0,0,0,0,9,1,101,101,,101,101,"00002326",1,1,20,2,739,0.204239994287491,375.36,0.236490800976753,1780
"01040300404","010403088800404","010403088800404118",1348,1,1,4,3,4,4,3076.44262695313,1,1,,,2,,,1,14,,4,2,2,1,3,,1,1,,2,1,9,30,1,,2,,,,,,,,,,1347,,,,1,"wq_b02.jpg",101,15,101,101,,,,,1,"wq_b12.jpg",53,4,101,101,,,,,,,,,101,101,,101,101,,1,,10,1,,,,,
"01040300404","010403088800404","010403088800404143",1349,1,1,4,3,4,4,1783.44506835938,1,1,,,2,,,2,4,,4,2,2,1,1,,1,1,1,2,1,9,30,1,,1,"wq_a16.jpg",1,1,,7.39,1,9,30,1,,,,,1,"wq_b02.jpg",75,0,101,101,1,"wq_b08.jpg",64,101,1,"wq_b12.jpg",6,0,101,2,,,,,,,,,101,101,101,101,2,"00001423",1,1,0,0,1539,0.406580001115799,889.44,0.776858389377594,1781
"01040400103","010404088800103","010404088800103001",1350,1,1,4,4,1,3,1680.24951171875,1,1,,,2,,,1,3,,,2,1,1,1,,1,1,,2,1,11,0,1,0.03,1,"wq_a16.jpg",1,1,0,0.39,1,11,10,1,,,,,1,"wq_b02.jpg",101,38,101,101,,,,,1,"wq_b12.jpg",41,0,101,17,,,,,,,,,101,101,,101,17,"00001465",1,1,70,3,651,0.305409997701645,363.12,1.23366403579712,1782
"01040400103","010404088800103","010404088800103011",1351,1,1,4,4,1,3,1680.24951171875,1,1,,,2,,,2,3,,,2,2,2,,,1,1,,2,1,11,10,1,0.06,2,,,,,,,,,,1350,,,,1,"wq_b02.jpg",101,0,101,101,,,,,1,"wq_b12.jpg",41,0,101,17,,,,,,,,,101,101,,101,17,,1,,10,2,,,,,
"01040400103","010404088800103","010404088800103016",1352,1,1,4,4,1,3,1680.24951171875,1,1,,,2,,,1,3,,,2,2,2,,,1,1,,2,1,11,10,1,0.09,2,,,,,,,,,,1350,,,,1,"wq_b02.jpg",19,1,101,43,,,,,1,"wq_b12.jpg",41,0,101,17,,,,,,,,,101,43,,101,17,,1,,50,2,,,,,
"01040400103","010404088800103","010404088800103031",1353,1,1,4,4,1,3,1680.24951171875,1,1,,,2,,,1,3,,,2,2,2,,,1,1,,2,1,11,10,1,0.12,2,,,,,,,,,,1350,,,,1,"wq_b02.jpg",101,13,101,101,,,,,1,"wq_b12.jpg",41,0,101,17,,,,,,,,,101,101,,101,17,,1,,20,1,,,,,
"01040400103","010404088800103","010404088800103046",1354,1,1,4,4,1,3,107.457824707031,1,1,,,2,,,2,14,,4,2,2,1,3,,1,1,,2,1,11,0,1,,2,,,,,,,,,,1355,,,2,1,"wq_b02.jpg",101,20,101,101,,,,,1,"wq_b12.jpg",101,101,101,101,1,"wq_b18.jpg",0,1,0,0,,,101,101,,101,101,,1,,15,1,,,,,
"01040400103","010404088800103","010404088800103047",1355,1,1,4,4,1,3,1680.24951171875,1,1,,,1,8,,1,14,,4,2,2,2,,,1,1,,2,1,11,0,1,,1,"wq_a16.jpg",1,1,,148,1,11,10,1,,,,,1,"wq_b02.jpg",101,31,101,101,,,,,1,"wq_b12.jpg",101,101,101,101,,,,,,,,,101,101,,101,101,"00001169",1,1,60,2,539,0.406580001115799,306,0.671013176441193,1783
"01040400103","010404088800103","010404088800103062",1356,1,1,4,4,1,3,1680.24951171875,1,1,,,2,,,1,14,,4,2,2,2,,,1,1,,2,1,11,0,1,,2,,,,,,,,,,1355,,,,1,"wq_b02.jpg",101,15,101,101,,,,,1,"wq_b12.jpg",101,101,101,101,,,,,,,,,101,101,,101,101,,1,,65,3,,,,,
"01040400103","010404088800103","010404088800103077",1357,1,1,4,4,1,3,1680.24951171875,1,1,,,2,,,1,14,,4,2,2,2,,,1,1,,2,1,11,0,1,,2,,,,,,,,,,1361,,,,1,"wq_b02.jpg",101,1,101,25,,,,,1,"wq_b12.jpg",101,3,101,20,,,,,,,,,101,25,,101,20,,1,,30,1,,,,,
"01040400103","010404088800103","010404088800103092",1358,1,1,4,4,1,3,1680.24951171875,1,1,,,2,,,1,14,,4,2,2,1,1,,1,1,,2,1,11,0,1,,2,,,,,,,,,,1361,,,,1,"wq_b02.jpg",101,78,101,101,,,,,1,"wq_b12.jpg",101,3,101,20,,,,,,,,,101,101,,101,20,,1,,30,2,,,,,
"01040400103","010404088800103","010404088800103107",1359,1,1,4,4,1,3,1680.24951171875,1,1,,,2,,,1,14,,4,2,2,1,1,,1,1,,2,1,11,0,1,,2,,,,,,,,10,1,1361,,,1,1,"wq_b02.jpg",101,11,101,101,,,,,1,"wq_b12.jpg",101,3,101,20,1,"wq_b18.jpg",0,0,0,0,11,1,101,101,,101,20,,1,,40,1,,,,,
"01040400103","010404088800103","010404088800103122",1360,1,1,4,4,1,3,1680.24951171875,1,1,,,2,,,1,14,,4,2,2,1,1,,1,1,,2,1,11,10,1,,2,,,,,,,,,,1361,,,,1,"wq_b02.jpg",89,2,101,101,,,,,1,"wq_b12.jpg",101,3,101,20,,,,,,,,,101,101,,101,20,,1,,115,3,,,,,
"01040400103","010404088800103","010404088800103137",1361,1,1,4,4,1,3,1680.24951171875,1,1,,,2,,,1,14,,4,2,2,1,1,,1,1,1,2,1,11,10,1,,1,"wq_a16.jpg",1,1,,36,1,11,10,1,,,,,1,"wq_b02.jpg",34,1,101,61,1,"wq_b08.jpg",13,101,1,"wq_b12.jpg",101,3,101,20,,,,,,,,,101,61,101,101,20,"00002410",1,1,55,2,236,0.406580001115799,77.52,1.23923480510712,1784
"01040500701","010405088800701","010405088800701004",1362,1,1,4,5,7,1,2148.28833007813,1,1,,,2,,,1,8,,4,2,2,1,1,,1,1,,2,1,12,30,2,,1,"wq_a16.jpg",2,1,,19.9,1,12,30,2,,,,,1,"wq_b02.jpg",101,24,101,101,,,,,1,"wq_b12.jpg",65,0,101,40,,,,,,,,,101,101,,101,40,"00001127",1,1,90,1,704,0.185650005936623,319.3,0.443138003349304,645
"01040500701","010405088800701","010405088800701025",1363,1,1,4,5,7,1,2148.28833007813,1,1,,,2,,,1,8,,4,2,2,1,1,,1,1,,2,1,12,30,2,,2,,,,,,,,,,1365,,,,1,"wq_b02.jpg",101,4,101,101,,,,,1,"wq_b12.jpg",101,22,101,101,,,,,,,,,101,101,,101,101,,1,,60,1,,,,,
"01040500701","010405088800701","010405088800701046",1364,1,1,4,5,7,1,2148.28833007813,1,1,,,2,,,1,8,,4,2,2,1,1,,1,1,,2,1,12,30,2,,2,,,,,,,,,,1365,,,,1,"wq_b02.jpg",76,7,101,101,,,,,1,"wq_b12.jpg",101,22,101,101,,,,,,,,,101,101,,101,101,,1,,120,1,,,,,
"01040500701","010405088800701","010405088800701062",1365,1,1,4,5,7,1,453.863739013672,1,1,,,2,,,2,8,,4,2,2,1,1,,1,1,,2,1,12,30,2,,1,"wq_a16.jpg",2,1,,15.3,1,12,30,2,,,,,1,"wq_b02.jpg",101,2,101,101,,,,,1,"wq_b12.jpg",101,22,101,101,,,,,,,,,101,101,,101,101,"00002536",1,1,30,1,583,0.0509000010788441,294.58,0.308436185121536,646
